URL_ID,URL,POSITIVE SCORE,NEGATIVE SCORE,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,PERCENTAGE OF COMPLEX WORDS,FOG INDEX,AVG NUMBER OF WORDS PER SENTENCE,COMPLEX WORD COUNT,WORD COUNT,SYLLABLE PER WORD,PERSONAL PRONOUNS,AVG WORD LENGTH
Netclan20241031,https://insights.blackcoffer.com/dynamic-brand-centric-dashboard-for-automotive-dealerships-pdf-to-financial-insights-with-flask-react-architecture-and-aws-cloud-hosting/,68.0,33.0,0.347,0.094,14.0,43.324,22.93,14.0,464.0,1071.0,2.508,1.0,7.0
Netclan20241032,https://insights.blackcoffer.com/cloud-based-data-modeling-and-analysis-platform-with-drag-and-drop-interface-and-openai-api-integration-for-simulation-insights/,11.0,5.0,0.375,0.043,16.0,34.595,20.238,16.0,128.0,370.0,2.351,0.0,7.0
Netclan20241033,https://insights.blackcoffer.com/voter-profile-analysis-and-search-application-for-targeted-campaign-engagement-using-government-voter-data/,41.0,8.0,0.673,0.08,14.0,50.411,25.764,14.0,307.0,609.0,2.627,0.0,7.0
Netclan20241034,https://insights.blackcoffer.com/bert-based-classification-of-individuals-and-organizations-into-two-categories-using-natural-language-processing/,5.0,4.0,0.111,0.045,9.0,41.584,20.234,9.0,84.0,202.0,2.559,0.0,8.0
Netclan20241035,https://insights.blackcoffer.com/comprehensive-analysis-of-solana-and-ethereum-contributors-using-github-api-with-comparative-study-of-1000-random-github-profiles/,14.0,7.0,0.333,0.054,17.0,44.133,24.453,17.0,173.0,392.0,2.597,0.0,7.0
Netclan20241036,https://insights.blackcoffer.com/powerbi-rest-api-fetching-dataflow-and-refresh-schedules-with-semantic-models/,22.0,12.0,0.294,0.099,12.0,41.983,21.593,12.0,144.0,343.0,2.504,0.0,7.0
Netclan20241037,https://insights.blackcoffer.com/automated-job-data-import-and-management-solution-for-enhanced-efficiency/,10.0,2.0,0.667,0.047,9.0,36.614,18.246,9.0,93.0,254.0,2.315,0.0,6.0
Netclan20241038,https://insights.blackcoffer.com/data-analytics-and-optimization-solution-for-enhancing-renewable-energy-efficiency/,11.0,3.0,0.571,0.052,10.0,47.232,22.893,10.0,128.0,271.0,2.539,0.0,7.0
Netclan20241039,https://insights.blackcoffer.com/time-series-analysis-and-trend-forecasting-solution-for-predicting-news-trends/,11.0,3.0,0.571,0.054,10.0,37.308,18.923,10.0,97.0,260.0,2.315,0.0,7.0
Netclan20241040,https://insights.blackcoffer.com/advanced-data-visualization-solutions-for-monitoring-key-business-metrics-with-integrated-interactive-dashboards/,16.0,2.0,0.778,0.071,9.0,45.098,21.639,9.0,115.0,255.0,2.51,0.0,7.0
Netclan20241041,https://insights.blackcoffer.com/advanced-patient-data-analysis-solution-for-trend-identification-and-improved-healthcare-outcome/,20.0,3.0,0.739,0.087,9.0,40.0,19.6,9.0,106.0,265.0,2.449,0.0,7.0
Netclan20241042,https://insights.blackcoffer.com/anomaly-detection-and-analysis-for-enhanced-data-integrity-and-user-experience-on-bright-datas-website/,15.0,10.0,0.2,0.087,9.0,42.708,20.683,9.0,123.0,288.0,2.497,0.0,7.0
Netclan20241043,https://insights.blackcoffer.com/building-custom-tflite-models-and-benchmarking-on-voxl2-chips/,9.0,1.0,0.8,0.04,11.0,39.683,20.273,11.0,100.0,252.0,2.452,1.0,7.0
Netclan20241044,https://insights.blackcoffer.com/sports-prediction-model-for-multiple-sports-leagues/,17.0,3.0,0.7,0.053,15.0,39.467,21.787,15.0,148.0,375.0,2.341,0.0,7.0
Netclan20241045,https://insights.blackcoffer.com/efficient-coach-allocation-system-for-sports-coaching-organization/,15.0,5.0,0.5,0.054,10.0,37.602,19.041,10.0,138.0,367.0,2.471,0.0,7.0
Netclan20241046,https://insights.blackcoffer.com/data-studio-dashboard-with-a-data-pipeline-tool-synced-with-podio-using-custom-webhooks-and-google-cloud-function-2/,21.0,9.0,0.4,0.064,11.0,38.085,19.634,11.0,179.0,470.0,2.398,0.0,7.0
Netclan20241047,https://insights.blackcoffer.com/ai-driven-backend-for-audio-to-text-conversion-and-analytical-assessment-in-pharmaceutical-practice/,9.0,7.0,0.125,0.049,10.0,37.805,19.122,10.0,124.0,328.0,2.372,0.0,7.0
Netclan20241048,https://insights.blackcoffer.com/cloud-based-web-application-for-financial-data-processing-and-visualization-of-sp-500-metrics/,48.0,15.0,0.524,0.111,14.0,46.924,24.37,14.0,267.0,569.0,2.619,0.0,7.0
Netclan20241049,https://insights.blackcoffer.com/department-wise-kpi-tracking-dashboard-with-technician-performance-analysis-for-atoz-dependable-service/,26.0,7.0,0.576,0.055,11.0,31.092,16.837,11.0,185.0,595.0,2.313,0.0,7.0
Netclan20241050,https://insights.blackcoffer.com/steps-to-convert-a-node-js-api-to-python-for-aws-lambda-deployment/,20.0,8.0,0.429,0.087,12.0,42.236,21.694,12.0,136.0,322.0,2.444,0.0,7.0
Netclan20241051,https://insights.blackcoffer.com/building-an-analytics-dashboard-with-a-pdf-parsing-pipeline-for-data-extraction/,41.0,26.0,0.224,0.059,8.0,33.626,16.65,8.0,383.0,1139.0,2.234,0.0,6.0
Netclan20241052,https://insights.blackcoffer.com/building-a-real-time-log-file-visualization-dashboard-in-kibana/,16.0,21.0,-0.135,0.058,9.0,37.066,18.426,9.0,235.0,634.0,2.303,0.0,6.0
Netclan20241053,https://insights.blackcoffer.com/analyzing-the-impact-of-female-ceo-appointments-on-company-stock-prices/,25.0,7.0,0.562,0.049,10.0,44.917,21.967,10.0,296.0,659.0,2.47,0.0,7.0
Netclan20241054,https://insights.blackcoffer.com/ai-chatbot-using-llm-langchain-llama/,13.0,2.0,0.733,0.042,22.0,39.216,24.486,22.0,140.0,357.0,2.333,0.0,6.0
Netclan20241055,https://insights.blackcoffer.com/healthcare-ai-chatbot-using-llama-llm-langchain/,91.0,3.0,0.936,0.117,8.0,20.745,11.498,8.0,167.0,805.0,1.911,0.0,6.0
Netclan20241056,https://insights.blackcoffer.com/ai-bot-audio-to-audio/,2.0,0.0,1.0,0.02,12.0,35.0,18.8,12.0,35.0,100.0,2.3,0.0,7.0
Netclan20241057,https://insights.blackcoffer.com/recommendation-engine-for-insurance-sector-to-expand-business-in-the-rural-area/,12.0,3.0,0.6,0.053,25.0,35.563,24.225,25.0,101.0,284.0,2.275,0.0,6.0
Netclan20241058,https://insights.blackcoffer.com/data-from-crm-via-zapier-to-google-sheets-dynamic-to-powerbi/,13.0,2.0,0.733,0.073,15.0,28.155,17.262,15.0,58.0,206.0,2.039,0.0,6.0
Netclan20241059,https://insights.blackcoffer.com/data-warehouse-to-google-data-studio-looker-dashboard/,6.0,2.0,0.5,0.033,9.0,28.631,15.052,9.0,69.0,241.0,2.257,0.0,7.0
Netclan20241060,https://insights.blackcoffer.com/crm-monday-com-via-zapier-to-power-bi-dashboard/,13.0,4.0,0.529,0.065,9.0,25.0,13.6,9.0,65.0,260.0,1.996,0.0,6.0
Netclan20241061,https://insights.blackcoffer.com/monday-com-to-kpi-dashboard-to-manage-view-and-generate-insights-from-the-crm-data/,19.0,8.0,0.407,0.091,6.0,32.215,15.286,6.0,96.0,298.0,2.0,0.0,6.0
Netclan20241062,https://insights.blackcoffer.com/data-management-for-a-political-saas-application/,9.0,5.0,0.286,0.04,13.0,34.286,18.914,13.0,120.0,350.0,2.191,1.0,6.0
Netclan20241063,https://insights.blackcoffer.com/google-lsa-ads-google-local-service-ads-etl-tools-and-dashboards/,7.0,4.0,0.273,0.05,20.0,32.883,21.153,20.0,73.0,222.0,2.153,0.0,6.0
Netclan20241064,https://insights.blackcoffer.com/ad-networks-marketing-campaign-data-dashboard-in-looker-google-data-studio/,5.0,3.0,0.25,0.056,23.0,31.469,21.788,23.0,45.0,143.0,2.189,0.0,7.0
Netclan20241065,https://insights.blackcoffer.com/analytical-solution-for-a-tech-firm/,7.0,4.0,0.273,0.085,11.0,34.109,18.044,11.0,44.0,129.0,2.357,0.0,7.0
Netclan20241066,https://insights.blackcoffer.com/ai-solution-for-a-technology-information-and-internet-firm/,6.0,3.0,0.333,0.067,15.0,34.074,19.63,15.0,46.0,135.0,2.148,0.0,6.0
Netclan20241067,https://insights.blackcoffer.com/ai-and-nlp-based-solutions-to-automate-data-discovery-for-venture-capital-and-private-equity-principals/,9.0,4.0,0.385,0.061,19.0,39.72,23.488,19.0,85.0,214.0,2.266,0.0,6.0
Netclan20241068,https://insights.blackcoffer.com/an-etl-solution-for-an-internet-publishing-firm/,13.0,1.0,0.857,0.055,15.0,27.953,17.181,15.0,71.0,254.0,2.043,0.0,6.0
Netclan20241069,https://insights.blackcoffer.com/ai-based-algorithmic-trading-bot-for-forex/,6.0,4.0,0.2,0.067,18.0,29.53,19.012,18.0,44.0,149.0,2.148,0.0,6.0
Netclan20241070,https://insights.blackcoffer.com/equity-waterfalls-model-based-saas-application-for-real-estate-sector/,5.0,5.0,0.0,0.037,11.0,34.944,18.378,11.0,94.0,269.0,2.182,0.0,6.0
Netclan20241071,https://insights.blackcoffer.com/ai-solutions-for-foreign-exchange-an-automated-algo-trading-tool/,10.0,4.0,0.429,0.046,17.0,35.43,20.972,17.0,107.0,302.0,2.162,1.0,6.0
Netclan20241072,https://insights.blackcoffer.com/ai-agent-development-and-deployment-in-jina-ai/,12.0,9.0,0.143,0.112,20.0,34.225,21.69,20.0,64.0,187.0,2.273,0.0,6.0
Netclan20241073,https://insights.blackcoffer.com/golden-record-a-knowledge-graph-database-approach-to-unfold-discovery-using-neo4j/,15.0,5.0,0.5,0.074,15.0,29.74,17.896,15.0,80.0,269.0,2.1,1.0,6.0
Netclan20241074,https://insights.blackcoffer.com/advanced-ai-for-trading-automation/,13.0,7.0,0.3,0.067,12.0,32.997,17.999,12.0,98.0,297.0,2.205,0.0,6.0
Netclan20241075,https://insights.blackcoffer.com/create-a-knowledge-graph-to-provide-real-time-analytics-recommendations-and-a-single-source-of-truth/,7.0,7.0,0.0,0.081,14.0,31.792,18.317,14.0,55.0,173.0,2.22,0.0,7.0
Netclan20241076,https://insights.blackcoffer.com/advanced-ai-for-thermal-person-detection/,6.0,2.0,0.5,0.072,15.0,32.432,18.973,15.0,36.0,111.0,2.153,0.0,6.0
Netclan20241077,https://insights.blackcoffer.com/advanced-ai-for-road-cam-threat-detection/,6.0,5.0,0.091,0.084,16.0,38.931,21.972,16.0,51.0,131.0,2.252,0.0,7.0
Netclan20241078,https://insights.blackcoffer.com/advanced-ai-for-pedestrian-crossing-safety/,8.0,5.0,0.231,0.094,15.0,38.406,21.362,15.0,53.0,138.0,2.268,0.0,7.0
Netclan20241079,https://insights.blackcoffer.com/handgun-detection-using-yolo/,7.0,2.0,0.556,0.071,18.0,40.476,23.39,18.0,51.0,126.0,2.317,0.0,7.0
Netclan20241080,https://insights.blackcoffer.com/using-graph-technology-to-create-single-customer-view/,6.0,10.0,-0.25,0.092,13.0,37.572,20.229,13.0,65.0,173.0,2.289,0.0,7.0
Netclan20241081,https://insights.blackcoffer.com/car-detection-in-satellite-images/,13.0,2.0,0.733,0.06,11.0,32.661,17.464,11.0,81.0,248.0,2.181,0.0,6.0
Netclan20241082,https://insights.blackcoffer.com/building-a-physics-informed-neural-network-for-circuit-evaluation/,12.0,5.0,0.412,0.06,11.0,36.749,19.1,11.0,104.0,283.0,2.343,0.0,7.0
Netclan20241083,https://insights.blackcoffer.com/connecting-mongodb-database-to-power-bi-dashboard-dashboard-automation/,6.0,6.0,0.0,0.04,16.0,31.773,19.109,16.0,95.0,299.0,2.164,0.0,6.0
Netclan20241084,https://insights.blackcoffer.com/data-transformation/,22.0,13.0,0.257,0.109,11.0,29.814,16.326,11.0,96.0,322.0,2.161,0.0,6.0
Netclan20241085,https://insights.blackcoffer.com/e-commerce-store-analysis-purchase-behavior-ad-spend-conversion-traffic-etc/,7.0,1.0,0.75,0.026,14.0,30.945,17.978,14.0,95.0,307.0,2.169,0.0,6.0
Netclan20241086,https://insights.blackcoffer.com/kpi-dashboard-for-accountants/,9.0,0.0,1.0,0.037,20.0,34.286,21.714,20.0,84.0,245.0,2.151,0.0,6.0
Netclan20241087,https://insights.blackcoffer.com/return-on-advertising-spend-dashboard-marketing-automation-and-analytics-using-etl-and-dashboard/,25.0,6.0,0.613,0.058,14.0,41.948,22.379,14.0,224.0,534.0,2.419,0.0,7.0
Netclan20241088,https://insights.blackcoffer.com/ranking-customer-behaviours-for-business-strategy/,6.0,4.0,0.2,0.048,34.0,27.053,24.421,34.0,56.0,207.0,2.116,4.0,6.0
Netclan20241089,https://insights.blackcoffer.com/algorithmic-trading-for-multiple-commodities-markets-like-forex-metals-energy-etc/,9.0,1.0,0.8,0.039,15.0,36.471,20.588,15.0,93.0,255.0,2.275,4.0,6.0
Netclan20241090,https://insights.blackcoffer.com/trading-bot-for-forex/,2.0,2.0,0.0,0.044,45.0,32.967,31.187,45.0,30.0,91.0,2.187,0.0,6.0
Netclan20241091,https://insights.blackcoffer.com/python-model-for-the-analysis-of-sector-specific-stock-etfs-for-investment-purposes%ef%bf%bc/,8.0,3.0,0.455,0.048,13.0,33.48,18.592,13.0,76.0,227.0,2.181,0.0,6.0
Netclan20241092,https://insights.blackcoffer.com/medical-classification/,8.0,2.0,0.6,0.045,18.0,30.942,19.577,18.0,69.0,223.0,2.188,0.0,6.0
Netclan20241093,https://insights.blackcoffer.com/design-develop-bert-question-answering-model-explanations-with-visualization/,2.0,0.0,1.0,0.016,32.0,37.209,27.684,32.0,48.0,129.0,2.326,0.0,7.0
Netclan20241094,https://insights.blackcoffer.com/design-and-develop-solution-to-anomaly-detection-classification-problems/,2.0,7.0,-0.556,0.055,18.0,39.394,22.958,18.0,65.0,165.0,2.418,0.0,7.0
Netclan20241095,https://insights.blackcoffer.com/an-etl-solution-for-currency-data-to-google-big-query/,2.0,13.0,-0.733,0.068,17.0,24.324,16.53,17.0,54.0,222.0,1.977,0.0,6.0
Netclan20241096,https://insights.blackcoffer.com/etl-and-mlops-infrastructure-for-blockchain-analytics/,2.0,1.0,0.333,0.011,15.0,33.829,19.532,15.0,91.0,269.0,2.141,0.0,6.0
Netclan20241097,https://insights.blackcoffer.com/an-agent-based-model-of-a-virtual-power-plant-vpp/,2.0,0.0,1.0,0.019,17.0,37.5,21.8,17.0,39.0,104.0,2.356,0.0,7.0
Netclan20241098,https://insights.blackcoffer.com/transform-api-into-sdk-library-and-widget/,11.0,1.0,0.833,0.071,24.0,34.706,23.482,24.0,59.0,170.0,2.265,0.0,6.0
Netclan20241099,https://insights.blackcoffer.com/integration-of-a-product-to-a-cloud-based-crm-platform/,8.0,7.0,0.067,0.061,12.0,30.204,16.882,12.0,74.0,245.0,2.155,0.0,6.0
Netclan20241100,https://insights.blackcoffer.com/a-web-based-dashboard-for-the-filtered-data-retrieval-of-land-records/,13.0,4.0,0.529,0.063,19.0,28.519,19.008,19.0,77.0,270.0,2.1,0.0,6.0
Netclan20241101,https://insights.blackcoffer.com/integration-of-video-conferencing-data-to-the-existing-web-app/,2.0,1.0,0.333,0.014,19.0,29.817,19.527,19.0,65.0,218.0,2.197,0.0,6.0
Netclan20241102,https://insights.blackcoffer.com/design-develop-an-app-in-retool-which-shows-the-progress-of-the-added-video/,3.0,0.0,1.0,0.027,55.0,34.545,35.818,55.0,38.0,110.0,2.227,0.0,6.0
Netclan20241103,https://insights.blackcoffer.com/auvik-connectwise-integration-in-grafana/,3.0,3.0,0.0,0.034,15.0,36.571,20.628,15.0,64.0,175.0,2.297,0.0,6.0
Netclan20241104,https://insights.blackcoffer.com/data-integration-and-big-data-performance-using-elk-stack/,5.0,3.0,0.25,0.034,16.0,33.047,19.619,16.0,77.0,233.0,2.189,0.0,6.0
Netclan20241105,https://insights.blackcoffer.com/web-data-connector/,2.0,2.0,0.0,0.023,14.0,30.857,17.943,14.0,54.0,175.0,2.234,0.0,6.0
Netclan20241106,https://insights.blackcoffer.com/an-app-for-updating-the-email-id-of-the-user-and-stripe-refund-tool-using-retool/,7.0,1.0,0.75,0.054,74.0,24.832,39.533,74.0,37.0,149.0,2.054,0.0,6.0
Netclan20241107,https://insights.blackcoffer.com/an-ai-ml-based-web-application-that-detects-the-correctness-of-text-in-a-given-video/,1.0,9.0,-0.8,0.052,32.0,26.042,23.217,32.0,50.0,192.0,2.016,0.0,6.0
Netclan20241108,https://insights.blackcoffer.com/website-tracking-and-insights-using-google-analytics-google-tag-manager/,24.0,2.0,0.846,0.047,16.0,35.027,20.411,16.0,193.0,551.0,2.151,0.0,6.0
Netclan20241109,https://insights.blackcoffer.com/dashboard-to-track-the-analytics-of-the-website-using-google-analytics-and-google-tag-manager/,22.0,1.0,0.913,0.041,15.0,33.157,19.263,15.0,188.0,567.0,2.162,0.0,6.0
Netclan20241110,https://insights.blackcoffer.com/power-bi-dashboard-on-operations-transactions-and-marketing-embedding-the-dashboard-to-web-app/,1.0,1.0,0.0,0.018,38.0,38.596,30.638,38.0,44.0,114.0,2.272,0.0,7.0
Netclan20241111,https://insights.blackcoffer.com/nft-data-automation-looksrare-and-etl-tool/,8.0,4.0,0.333,0.053,14.0,29.515,17.406,14.0,67.0,227.0,2.093,0.0,6.0
Netclan20241112,https://insights.blackcoffer.com/optimize-the-data-scraper-program-to-easily-accommodate-large-files-and-solve-oom-errors/,6.0,3.0,0.333,0.058,19.0,35.897,21.959,19.0,56.0,156.0,2.205,0.0,6.0
Netclan20241113,https://insights.blackcoffer.com/making-a-robust-way-to-sync-data-from-airtables-to-mongodb-using-python-etl-solution/,4.0,6.0,-0.2,0.043,14.0,26.293,16.117,14.0,61.0,232.0,2.039,0.0,6.0
Netclan20241114,https://insights.blackcoffer.com/incident-duration-prediction-infrastructure-and-real-estate/,3.0,1.0,0.5,0.022,18.0,34.444,20.978,18.0,62.0,180.0,2.228,1.0,6.0
Netclan20241115,https://insights.blackcoffer.com/statistical-data-analysis-of-reinforced-concrete/,7.0,3.0,0.4,0.036,19.0,36.331,22.132,19.0,101.0,278.0,2.338,0.0,7.0
Netclan20241116,https://insights.blackcoffer.com/database-normalization-segmentation-with-google-data-studio-dashboard-insights/,5.0,0.0,1.0,0.026,12.0,30.89,17.156,12.0,59.0,191.0,2.194,0.0,6.0
Netclan20241117,https://insights.blackcoffer.com/power-bi-dashboard-to-drive-insights-from-complex-data-to-generate-business-insights/,6.0,3.0,0.333,0.037,15.0,28.571,17.428,15.0,70.0,245.0,2.078,0.0,6.0
Netclan20241118,https://insights.blackcoffer.com/real-time-dashboard-to-monitor-infrastructure-activity-and-machines/,1.0,2.0,-0.333,0.022,27.0,36.496,25.398,27.0,50.0,137.0,2.226,0.0,6.0
Netclan20241119,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,4.0,2.0,0.333,0.026,18.0,33.04,20.416,18.0,75.0,227.0,2.247,0.0,6.0
Netclan20241120,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,1.0,0.0,1.0,0.014,69.0,42.029,44.412,69.0,29.0,69.0,2.362,0.0,7.0
Netclan20241121,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,24.0,4.0,0.714,0.066,11.0,28.774,15.91,11.0,122.0,424.0,2.083,0.0,6.0
Netclan20241122,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,13.0,1.0,0.857,0.054,17.0,21.456,15.382,17.0,56.0,261.0,1.9,0.0,5.0
Netclan20241123,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,2.0,3.0,-0.2,0.019,16.0,29.572,18.229,16.0,76.0,257.0,2.062,0.0,6.0
Netclan20241124,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6.0,1.0,0.714,0.048,24.0,32.192,22.477,24.0,47.0,146.0,2.219,0.0,6.0
Netclan20241125,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,13.0,4.0,0.529,0.075,11.0,25.439,14.576,11.0,58.0,228.0,2.096,0.0,6.0
Netclan20241126,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,8.0,3.0,0.455,0.045,15.0,30.328,18.131,15.0,74.0,244.0,2.041,0.0,6.0
Netclan20241127,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,13.0,3.0,0.625,0.045,17.0,24.65,16.66,17.0,88.0,357.0,2.006,0.0,6.0
Netclan20241128,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,9.0,3.0,0.5,0.053,15.0,30.088,18.035,15.0,68.0,226.0,2.066,0.0,6.0
Netclan20241129,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,20.0,1.0,0.905,0.076,18.0,28.623,18.649,18.0,79.0,276.0,2.098,5.0,6.0
Netclan20241130,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1.0,0.0,1.0,0.01,10.0,34.694,17.878,10.0,34.0,98.0,2.316,0.0,7.0
Netclan20241131,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,6.0,3.0,0.333,0.054,12.0,36.145,19.258,12.0,60.0,166.0,2.41,0.0,7.0
Netclan20241132,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,2.0,4.0,-0.333,0.029,20.0,25.366,18.146,20.0,52.0,205.0,1.98,0.0,6.0
Netclan20241133,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,16.0,6.0,0.455,0.07,18.0,32.907,20.363,18.0,103.0,313.0,2.297,0.0,7.0
Netclan20241134,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,7.0,0.0,1.0,0.027,14.0,34.733,19.493,14.0,91.0,262.0,2.267,0.0,6.0
Netclan20241135,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0.0,0.0,0.0,0.0,1.0,51.786,21.114,1.0,29.0,56.0,3.429,0.0,12.0
Netclan20241136,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3.0,0.0,1.0,0.029,12.0,34.951,18.78,12.0,36.0,103.0,2.214,0.0,7.0
Netclan20241137,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,7.0,0.0,1.0,0.06,13.0,35.897,19.559,13.0,42.0,117.0,2.197,0.0,7.0
Netclan20241138,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,4.0,2.0,0.333,0.061,24.0,30.612,21.845,24.0,30.0,98.0,2.102,0.0,6.0
Netclan20241139,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4.0,3.0,0.143,0.073,10.0,37.5,19.0,10.0,36.0,96.0,2.219,0.0,6.0
Netclan20241140,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3.0,1.0,0.5,0.044,11.0,31.868,17.147,11.0,29.0,91.0,2.132,0.0,7.0
Netclan20241141,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,10.0,0.0,1.0,0.043,15.0,32.051,18.82,15.0,75.0,234.0,2.197,1.0,6.0
Netclan20241142,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1.0,0.0,1.0,0.007,9.0,32.215,16.486,9.0,48.0,149.0,2.329,0.0,7.0
Netclan20241143,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,3.0,8.0,-0.455,0.037,19.0,35.135,21.654,19.0,104.0,296.0,2.25,0.0,6.0
Netclan20241144,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,10.0,3.0,0.538,0.076,17.0,29.651,18.66,17.0,51.0,172.0,2.215,0.0,6.0
Netclan20241145,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,13.0,2.0,0.733,0.058,12.0,41.473,21.389,12.0,107.0,258.0,2.457,0.0,7.0
